video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,Ugw7ipunliihiRkDB0l4AaABAg.AQAOkbUs18WAQWnp5mx3Vo,Ugw7ipunliihiRkDB0l4AaABAg,@hyrdorunna,UClcokTLNw7FZpizOK0SCjlA,@searin7795my cousin Niko,yo,2025-12-09T17:43:09Z,2025-12-09 12:43:09,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgxNgn6l0WfSojAHQFF4AaABAg.AQ7aGEhzG4BAQ7bZONVbpw,UgxNgn6l0WfSojAHQFF4AaABAg,@noahsclone,UCL9pZfhLxQw9oKZVsP1Yk2A,He dead bro,nl,2025-11-29T22:55:00Z,2025-11-29 17:55:00,2
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgzK1ADP6o0cgoPR4oB4AaABAg.AQ56-hH_0RoAQ5Ahh0q07H,UgzK1ADP6o0cgoPR4oB4AaABAg,@nebulaezio,UChcb7wfXULmJBNJKQmZsIIQ,That one might be a little tricky,en,2025-11-29T00:13:07Z,2025-11-28 19:13:07,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgzK1ADP6o0cgoPR4oB4AaABAg.AQ56-hH_0RoAQ6v3Q_zPyu,UgzK1ADP6o0cgoPR4oB4AaABAg,@ramenreigns447,UCBbSLHHcyemutdhXtHYCfMA,@nebulaezioit's possible but the risk would be canonizing their gender which will likely send the autist community on both sides of the social and political spectrum into a flurry,en,2025-11-29T16:26:09Z,2025-11-29 11:26:09,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgzK1ADP6o0cgoPR4oB4AaABAg.AQ56-hH_0RoAQWnxBItKB2,UgzK1ADP6o0cgoPR4oB4AaABAg,@hyrdorunna,UClcokTLNw7FZpizOK0SCjlA,Nah,jv,2025-12-09T17:44:15Z,2025-12-09 12:44:15,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgyTMzKHHTr_euUXcWx4AaABAg.AQ25C_o6wxOAQ25JNtHm9Q,UgyTMzKHHTr_euUXcWx4AaABAg,@darko2987,UCqUWBKAE5o7-qvz5j9KTegg,he lives in our hearts,en,2025-11-27T19:28:15Z,2025-11-27 14:28:15,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgxbBxAk2_Zr_bk-DDx4AaABAg.AQ-vVGnujcFAQjxn7hmMdh,UgxbBxAk2_Zr_bk-DDx4AaABAg,@mathewjones5294,UCp54UoYXXSk2PJDb1HD6mug,Exactly where I’m at too 😂,en,2025-12-15T05:39:37Z,2025-12-15 00:39:37,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,Ugw2WhyeuuHL4G9jBl14AaABAg.APxH6z6gKcpAQ2bhqir1cu,Ugw2WhyeuuHL4G9jBl14AaABAg,@fullbotik5826,UCyQxOQQFyyro4nzxVhpaPuw,"Ну так-то, да, что игра, что аниме про Найт сити, главный герой просто олицетворение того, что с ним делает город, так что очень даже интересно, а помимо этого интересно смогут ли они сделать хорошую вторую часть",ru,2025-11-28T00:20:05Z,2025-11-27 19:20:05,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,Ugwk4-tuQp-QkQJZVyN4AaABAg.APx4wphN4UfAPy_cVI90Um,Ugwk4-tuQp-QkQJZVyN4AaABAg,@DutchVanDerLinde-f3m,UC24x0m6ghm7ziTkD0FdIx_Q,How would he have a son,en,2025-11-26T01:25:40Z,2025-11-25 20:25:40,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgzKz8MhohvmCEN10mN4AaABAg.APrDDN_YpYyAPrmKpzZ7Nv,UgzKz8MhohvmCEN10mN4AaABAg,@Gram_Video,UC31qnHwJA0egKTGQwm3HNAQ,"""A happy ending? For folks like us! Wrong city, wrong people..."" johnny silver hand (cyberpunk 2077)",en,2025-11-23T10:02:02Z,2025-11-23 05:02:02,1
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwBqnql2wR0lwX1Hjd4AaABAg.APjeTdqGIARAPk0459KbxJ,UgwBqnql2wR0lwX1Hjd4AaABAg,@iLiekHamborger,UC_iCrLcNZrB9H-el0vLXW6w,How exactly is he gonna be revived? Smasher blew his head clean off😂 he can’t become an engram because the subject needs a brain.,en,2025-11-20T09:36:54Z,2025-11-20 04:36:54,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgwBqnql2wR0lwX1Hjd4AaABAg.APjeTdqGIARAPlY8Cboui2,UgwBqnql2wR0lwX1Hjd4AaABAg,@Farez--nc1ck,UCjyx9F4rdcnPgTyWqZ-3xpg,@iLiekHamborger i literally have NO idea i just hope,NA,2025-11-20T23:53:48Z,2025-11-20 18:53:48,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,Ugxo_VWliL38f7JJw554AaABAg.APcOpCRNamjAPeRIFMVsQF,Ugxo_VWliL38f7JJw554AaABAg,@Jayksee-c4k,UCYMWGu7U7X8QVmZkDDpFLKg,It might be a new character each season,en,2025-11-18T05:39:19Z,2025-11-18 00:39:19,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,Ugxo_VWliL38f7JJw554AaABAg.APcOpCRNamjAPi1o0MXOem,Ugxo_VWliL38f7JJw554AaABAg,@user-ob8pt9zl1x,UCbpkzv_06B_GF5KRrzVtYmQ,​@Jayksee-c4k new characters actually based on the silhouette,en,2025-11-19T15:13:34Z,2025-11-19 10:13:34,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,Ugxo_VWliL38f7JJw554AaABAg.APcOpCRNamjAPi1sAPFadr,Ugxo_VWliL38f7JJw554AaABAg,@user-ob8pt9zl1x,UCbpkzv_06B_GF5KRrzVtYmQ,​@Jayksee-c4k new stories inside the night city,NA,2025-11-19T15:14:08Z,2025-11-19 10:14:08,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,Ugz4-9OA977sHRa2p_N4AaABAg.APW8hQMeFtiAPYRKY7hR73,Ugz4-9OA977sHRa2p_N4AaABAg,@HERACLESICX,UCQkEaMsPK70zGFjrPTS5Hag,Coping hard🙏🙏🙏🙏,NA,2025-11-15T12:24:57Z,2025-11-15 07:24:57,1
