video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwxXV_Z36fDOax2dVh4AaABAg,NA,@tantanGo-e6c,UCO3rXJCn_aSEHCvAtQl4EaA,👍😊,ja,2025-07-02T10:56:30Z,2025-07-02 06:56:30,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugx578K4PDnBwem6P8d4AaABAg,NA,@sillybillybeanbleh,UCdqYe_62a5veG20vzfcvs1Q,"Its cringe but, i love how they just makes it to a ""happy ending"" btw the old grandma hugging the guard is so cute!!❤",en,2025-07-02T10:42:24Z,2025-07-02 06:42:24,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgzrOA69FiTjcscCTa14AaABAg,NA,@Shayan-T,UCfsPDFJ_8v6OBvYiTSkAkkQ,Demand for the production of the fourth season of Squid Game,en,2025-07-02T10:13:08Z,2025-07-02 06:13:08,1,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgzR3GVe0FTVWzQdXkl4AaABAg,NA,@mehster_grey,UCZ9S5NZZmEAssJh7SFt2rcw,No one talking about how 149 hugged the guard??😭❤,en,2025-07-02T10:04:23Z,2025-07-02 06:04:23,164,7
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgxaHrARYcYjIh-Nci14AaABAg,NA,@Aanya-s1p,UC4nPnWgqdNTnK58BTF9p3xQ,선수 456 주어진 given,ko,2025-07-02T10:02:59Z,2025-07-02 06:02:59,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgyAeQ4QmX0BJIFpL3d4AaABAg,NA,@NguyetDOAN-l2o,UCumLIS586vANdSpHNHiwB4Q,yea everyone won and got a happy ending!...right?,en,2025-07-02T09:40:01Z,2025-07-02 05:40:01,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgxJDUmDx1sPIabbdgx4AaABAg,NA,@1nonlylivvy,UCvRuU1dpL_8iU-kC37iFYbQ,GUYS WE NEED A PART 2 OF K POP DEMON HUNTERS WE SPENT 1 HOUR AND 39 MINS JUST FOR THEM NOT TO GET TOGETHER GUYS NETFLIX IS THE ONLY PERSON WE CAN RELY ON👇 IF U THINK THE SAME,en,2025-07-02T09:14:04Z,2025-07-02 05:14:04,1,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugxob2RxSSNiGQoPztt4AaABAg,NA,@KYLE_UNDERC0VERR,UCclSSAa4GG7IakJm-IzlIjg,it was just a dream. they never got killed. rest now child :). this is the ending,en,2025-07-02T08:56:35Z,2025-07-02 04:56:35,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugzywm-4eRCflm6cX1p4AaABAg,NA,@LauraPKXD000,UCSAq2ccEr7zVCmN71ECsh4g,007?,ja,2025-07-02T08:26:21Z,2025-07-02 04:26:21,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgxkcHCuLXQNzskVdWN4AaABAg,NA,@LamaMohamed-e2h,UCFqG29o5W0guw5B3dwA4LzA,I love 222❤❤❤❤❤,NA,2025-07-02T08:26:03Z,2025-07-02 04:26:03,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugx1paZCPWHLr36pKlJ4AaABAg,NA,@LamaMohamed-e2h,UCFqG29o5W0guw5B3dwA4LzA,Player 222 she's not winner the baby is the winner in season 3 player 222 has a baby now in the game but she died in jump rope,en,2025-07-02T08:25:18Z,2025-07-02 04:25:18,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgyeVEQGEgFY-fT7oAJ4AaABAg,NA,@duckana-gaming4307,UCgpzGu_ipikb83pV6hPfx2Q,It’s always the circle guards😊,en,2025-07-02T08:13:11Z,2025-07-02 04:13:11,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugy4F-2eALKJuvYQwX94AaABAg,NA,@K1ttyC4tZz,UC1wQkJK9HOPK61tWOkaYWAQ,"EXCUSE YOUUU👆🤓
WHERE IS DAE-HO?",en,2025-07-02T07:44:28Z,2025-07-02 03:44:28,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgzZzgL9atsfe7LufrB4AaABAg,NA,@SharmaineLontayao,UCHfJqJo4Wiuu8NX5y9b_tmQ,I'm happy when they are alive 😁,en,2025-07-02T07:36:18Z,2025-07-02 03:36:18,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgyB_XjjXZQUPKbIdvx4AaABAg,NA,@Aleksandrs-w8m,UCeRN6C_Ts8K_mAI250y3g2Q,Нетфликс маму любите?,NA,2025-07-02T07:21:24Z,2025-07-02 03:21:24,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgyETaczLOMUZW-398p4AaABAg,NA,@TurtleAJG,UCaAARRN4MfS8oDA1NHogvmg,Not 149 acting crazy 😂❤,NA,2025-07-02T07:19:39Z,2025-07-02 03:19:39,2,3
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwAmZ5YCJxwiRirzQt4AaABAg,NA,@MyFavPeterParker,UCuT6vccyB74wgMSeu-C80dg,We are not a horses we are a human humans are...,en,2025-07-02T07:11:01Z,2025-07-02 03:11:01,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgxxaMB0LML9C7VdJ654AaABAg,NA,@DwLover278,UCH9cb-d5vR2H2OiRMEnejcA,Thats them if they did not die or sacrificed themselves... 😢,en,2025-07-02T06:36:33Z,2025-07-02 02:36:33,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwWiYW4Vd8wafIy5n54AaABAg,NA,@Malaysia-y2c,UCp66msFg0YDsQ7YnPOhQnQQ,333 i fineeeeee,so,2025-07-02T06:35:02Z,2025-07-02 02:35:02,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgyxR_z2-cOTv-0aDCx4AaABAg,NA,@TEKO_TERBANG,UC3HgnNwPH9vDg4qY1SlG4yQ,"It should be player 222's baby who is given money, why are they 😅😅😅",en,2025-07-02T06:30:44Z,2025-07-02 02:30:44,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugz_EwSC_xB52QNieih4AaABAg,NA,@YigitIşık-m3h,UC3WapE8C8ek9AaXlL7hJOfw,Yeee gi hun 45000.00000.0006 woooon🎉,so,2025-07-02T06:28:09Z,2025-07-02 02:28:09,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwOZHEFaaGuU6QtkaR4AaABAg,NA,@mayyo5641,UCm88ntjeusgJK-6rDeEO9IQ,"Even the ahjumma hugs the pink soldier,she's so kind 😢❤",en,2025-07-02T06:24:06Z,2025-07-02 02:24:06,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwQxvNfnTqEskGy0jh4AaABAg,NA,@rainestorm777,UCfkgtoxIIEM2DLfN5MYpIxg,Like... At least save someone WITH the baby 🥲🥲,en,2025-07-02T06:05:31Z,2025-07-02 02:05:31,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgznOSb65g7AIsXOCjB4AaABAg,NA,@Duel_Bros1010,UCwcyh9-gnh-PJRRifEjSlrw,They.... all died.....,en,2025-07-02T06:02:30Z,2025-07-02 02:02:30,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwgTTbfBrm5C8WSZwx4AaABAg,NA,@samer123sa,UCEzl6m2PucaIT3UYxesiXhg,456,ja,2025-07-02T05:34:32Z,2025-07-02 01:34:32,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugw6Xk0W_UjcW1jhQQd4AaABAg,NA,@Хзчеписать-15,UCawAV0K6CYHLcCvOec96TCQ,We are crying here and they are having fun there?,en,2025-07-02T05:31:53Z,2025-07-02 01:31:53,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugxy8fLKnxRevyIqVKx4AaABAg,NA,@methedmann,UCgMfvJ_DFNVUwk7cwn0cHzg,Woohoo 222 won 🥹,so,2025-07-02T05:21:12Z,2025-07-02 01:21:12,0,0
