video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHCUV8knEQ6,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,U,bs,2025-04-22T03:38:10Z,2025-04-21 23:38:10,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHCUW03CrRl,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,H,NA,2025-04-22T03:38:17Z,2025-04-21 23:38:17,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHCUZk43o0N,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,U,bs,2025-04-22T03:38:47Z,2025-04-21 23:38:47,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHCU_VxDsbo,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,U,bs,2025-04-22T03:38:54Z,2025-04-21 23:38:54,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHCUc-N5D3Z,UgxFkR4fWbYRuI69w7t4AaABAg,@viniciusbragajordao2415,UCIoVN3IOIS3Ss9QYLKMnsCw,H,NA,2025-04-22T03:39:14Z,2025-04-21 23:39:14,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgxFkR4fWbYRuI69w7t4AaABAg.AHBEgeoVUdKAHSw5mtPhoV,UgxFkR4fWbYRuI69w7t4AaABAg,@a.sydney5036,UC7XXaEe9Wx8rlAW-mE-9-jQ,Why do I keep seeing this comment 😂😂😂😂,en,2025-04-28T12:55:57Z,2025-04-28 08:55:57,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgyDwgmi5O4NbnFMT6d4AaABAg.AHBEg3pURa9AHBEyTuh8jb,UgyDwgmi5O4NbnFMT6d4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,ONE MORE TEASER 🤯🤯🤯🤯🤯🤯😨😨😨,NA,2025-04-21T16:03:15Z,2025-04-21 12:03:15,2
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgyDwgmi5O4NbnFMT6d4AaABAg.AHBEg3pURa9AHBGgRKaD4m,UgyDwgmi5O4NbnFMT6d4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE TEASER,ja,2025-04-21T16:18:16Z,2025-04-21 12:18:16,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgyDwgmi5O4NbnFMT6d4AaABAg.AHBEg3pURa9AHBH13PrBWg,UgyDwgmi5O4NbnFMT6d4AaABAg,@OneMoreTeaserSquidGame3,UCEOKbxpp2K37T-EZRHGnzww,​@premiumzvONE MORE TEASER,NA,2025-04-21T16:21:13Z,2025-04-21 12:21:13,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgwNLzdiVzrhTL57-pt4AaABAg.AHBEf2_NjSVAHBF8-g0Qt7,UgwNLzdiVzrhTL57-pt4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,IKR IM SO MAD WE NEED SQUID GAME NOT THIS S###,en,2025-04-21T16:04:41Z,2025-04-21 12:04:41,7
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgwNLzdiVzrhTL57-pt4AaABAg.AHBEf2_NjSVAHBGfL6ZRUC,UgwNLzdiVzrhTL57-pt4AaABAg,@premiumzv,UCyugQFdvdxNU56yov8Q9m5Q,ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE ONE MORE TEASER ONE MOR TEASER ONE MORE  TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ONE MORE TEASER ON MORE TEASER ONE MORE TEASER,ja,2025-04-21T16:18:07Z,2025-04-21 12:18:07,0
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgwNLzdiVzrhTL57-pt4AaABAg.AHBEf2_NjSVAHBIVDKquwn,UgwNLzdiVzrhTL57-pt4AaABAg,@Tcm_edits.01,UCZVdX8xLqC6AAUTynzFBsDA,@premiumzvjust say shit gang,NA,2025-04-21T16:34:04Z,2025-04-21 12:34:04,3
hGuaDnqpot4,Battle Camp | Sneak Peek | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-21T16:00:00Z,UgwNLzdiVzrhTL57-pt4AaABAg.AHBEf2_NjSVAHBiKxCPyWP,UgwNLzdiVzrhTL57-pt4AaABAg,@3l00l3X,UCanmkaO-1Fzgl7QlB4o3K8g,EXCATLY,en,2025-04-21T20:28:36Z,2025-04-21 16:28:36,2
