video_id,comment_id,comment_content,author,published_at,like_count,reply_count
au2MTlth520,Ugyadb9JWTzxo6NDXfB4AaABAg,"ESO LES PASA X SACAR A LUCHO Y A DARWIN  BASURAS, AHI ESTA SU WIRTZZZZ Y IZZZAK 300 MILLONES DE RISAS",@pedrinhofilipao5920,2025-10-19T17:54:19Z,1,0
au2MTlth520,UgyYnJLIjor9Eav9vDx4AaABAg,Desde que Davo dejo ser hincha del Manchester United el united revivió 🙏🫂❤,@jhoanbernal5867,2025-10-19T17:54:16Z,0,0
au2MTlth520,UgzxsGHJb8d3Ip377lV4AaABAg,Davo:el liverpool no perdio aprendio,@matiasgamer777,2025-10-19T17:54:15Z,3,0
au2MTlth520,UgytrhFCZSL3-Syw_t14AaABAg,"Ya levantarán los Reds, pero Slot debe de dejar de inventar y hacer jugar mal al equipo, dejar de hacer cambios inútiles y SACAR A GAKPO...",@samuelastudillo9521,2025-10-19T17:54:13Z,0,0
au2MTlth520,UgzMXJb2f0TyTJh9Twl4AaABAg,Se nota la falta que le está haciendo Díaz al liverpool 😂,@NandoRbdo,2025-10-19T17:54:09Z,0,0
au2MTlth520,UgxxDx60nb7DnTw3I154AaABAg,QUE BAJO EL LIVERPOOL Y ESO Q COMPRARON CARO,@AlexandroEdits,2025-10-19T17:54:08Z,1,0
au2MTlth520,Ugzx0OveNSSwhMpCNIh4AaABAg,HARRY MAGOAT ES EL MEJOR DEFENZA DE LA PREMIER LIGUE🎉❤❤❤❤❤❤❤ DEL MACHESTER DESDE LA CUNA PAPA😂😂😂,@Rykardo123,2025-10-19T17:54:07Z,0,0
au2MTlth520,UgxzGxT-ym55K-LWC5N4AaABAg,"Desde que Davo se fue del Manchester United, El más grande de Inglaterra volvio a ganar",@oseax1027,2025-10-19T17:54:02Z,0,0
au2MTlth520,Ugxo4rk5SpGP-kdkSSF4AaABAg,te quiero harry deidad,@riquelme916,2025-10-19T17:54:02Z,1,0
au2MTlth520,Ugy_-8blgr4qAM0kkOZ4AaABAg,"Como siempre Harry Magoat salvando al United, simplemente la cabra 🐐",@MartGonzalesMerma-v3r,2025-10-19T17:54:00Z,2,0
au2MTlth520,Ugx_DPZj0vfCqy0SxX14AaABAg,Que mala suerte de Mac Allister en cada partido se lleva un golpe fuerte 😢,@arcangeltm2.o300,2025-10-19T17:54:00Z,0,0
au2MTlth520,Ugyg_8jkkMTV58FUvT54AaABAg,El manchester  united  se canso de aprender,@NEYMARSHOW-l6u,2025-10-19T17:53:55Z,0,0
au2MTlth520,UgzWzQERPd2doOOsoRV4AaABAg,El Liverpool vió la camiseta blanca y le dió miedo,@matixx9769,2025-10-19T17:53:52Z,1,0
au2MTlth520,UgxBJ2p7xartBkeifmx4AaABAg,Davo por fin podrá festejar aguante el davismo,@ThiagoBenjamínSerrano-b6q,2025-10-19T17:53:51Z,1,0
au2MTlth520,UgyoAyYbhE2Xmetwvyp4AaABAg,Por fin el United aplicó todo lo aprendido,@sergioej2395,2025-10-19T17:53:50Z,24,0
au2MTlth520,UgxjQLEcBxOGm3S0hOB4AaABAg,Gracias a Marchester United. Gane mi apuesta hoy 💪,@Variedad_infinita,2025-10-19T17:53:48Z,0,0
au2MTlth520,UgziZkUNvM22ugVWY-J4AaABAg,Que ARQUERAZO es LAMMENS 🙌🙌,@Juan-un1jv,2025-10-19T17:53:45Z,136,1
au2MTlth520,UgxEF6ST9aIUUFMEax54AaABAg,Al fin un arquero decente!!,@xchabi181,2025-10-19T17:53:45Z,0,0
au2MTlth520,Ugz14Q_VvBGicvKUAYd4AaABAg,DAVOO DEJA DE SIMULAR LOS PARTIDOS,@ElGordoKriko,2025-10-19T17:53:41Z,1,0
au2MTlth520,UgzovHMpi7lxujiFflx4AaABAg,lammens la revelacion,@censor3476,2025-10-19T17:53:40Z,1,0
