video_id,comment_id,reply_id,reply_content,author,published_at,like_count
QNhdXnI8hJQ,Ugz3py6WdXC5dSmxmyB4AaABAg,Ugz3py6WdXC5dSmxmyB4AaABAg.AGIHUduUTUVAGPjYdFVnvs,Yeah and soon it's getting dark. Blue!,@Official_Najeeb,2025-04-02T10:37:11Z,0
QNhdXnI8hJQ,Ugz3py6WdXC5dSmxmyB4AaABAg,Ugz3py6WdXC5dSmxmyB4AaABAg.AGIHUduUTUVAGUyEos3B4B,😂😂😂😂,@امیرمحمدی-ق3ر,2025-04-04T11:21:45Z,0
QNhdXnI8hJQ,UgzbT3J0UR_etZl1LbJ4AaABAg,UgzbT3J0UR_etZl1LbJ4AaABAg.AGIHTqmsErkAGLDjfW3Z1F,No trophy for you 🤫,@ayanosamsul6503,2025-03-31T16:33:30Z,0
QNhdXnI8hJQ,Ugxo-MmFXFzKjZOCBuB4AaABAg,Ugxo-MmFXFzKjZOCBuB4AaABAg.AFuwpEwzmFUAJ6Ki2Pk78q,ریدم😂😂😂,@semnan_meme6,2025-06-08T11:20:01Z,0
QNhdXnI8hJQ,UgypoFc-DhOSfEW2BMh4AaABAg,UgypoFc-DhOSfEW2BMh4AaABAg.AFbs1saFIfzAFyklxjzsPM,I would put money on saying he has “borderline” traits. Too much gives it away.,@MybabiesSusuPrincess,2025-03-22T13:49:08Z,0
QNhdXnI8hJQ,UgxFWNEQ8IZ9MGXzJDh4AaABAg,UgxFWNEQ8IZ9MGXzJDh4AaABAg.AFVz42uKyZKAJAYgqwzgjA,😂😂😂 صح,@osemh_ma2231,2025-06-10T02:39:10Z,0
QNhdXnI8hJQ,Ugx39VnSngZdZJNC-sx4AaABAg,Ugx39VnSngZdZJNC-sx4AaABAg.AFAxmX6ROmPAFivie86BUQ,Or have no sportmanship😅,@bigsmoke8539,2025-03-16T10:16:58Z,0
QNhdXnI8hJQ,Ugz4v1WFbjvATZSlvsx4AaABAg,Ugz4v1WFbjvATZSlvsx4AaABAg.AF6R-HDgrcSAH4Lgcwyl9y,😂😂😂,@joyabosedeabulu7129,2025-04-18T23:47:18Z,1
QNhdXnI8hJQ,Ugz6Uu04GnCtLPsYK5V4AaABAg,Ugz6Uu04GnCtLPsYK5V4AaABAg.AEoweBOlDIfAEowfJkz6De,Karma,@danielcabezas493,2025-02-21T21:49:18Z,0
QNhdXnI8hJQ,Ugyjl9Vq4D7eHaIUE814AaABAg,Ugyjl9Vq4D7eHaIUE814AaABAg.AEn8MHCcKWfAEoIGD6zZrF,"theres worse clubs then this bro, Getafe is much worse at this and many others. But city fans are just fans of the winning team, watch them switch to liverpool soon",@momov4060,2025-02-21T15:47:28Z,0
