video_id,comment_id,reply_id,reply_content,author,published_at,like_count
QUOX4uWZIMY,UgxP8ZMo7MlmJZqoJnN4AaABAg,UgxP8ZMo7MlmJZqoJnN4AaABAg.AQ77WYNoUtUAQ7TrWg53nw,City were sharp offensively especially in the first half but my word defense was in shambles today,@chhetrithegoat,2025-11-29T21:38:58Z,3
QUOX4uWZIMY,UgxbxkHVSwRb_QA83-h4AaABAg,UgxbxkHVSwRb_QA83-h4AaABAg.AQ773lFQg-IAQ77ceg0crd,Not great,@drakediamond6027,2025-11-29T18:24:42Z,0
QUOX4uWZIMY,UgxbxkHVSwRb_QA83-h4AaABAg,UgxbxkHVSwRb_QA83-h4AaABAg.AQ773lFQg-IAQ7KEnDyxYT,Still walked out with three points 🤷‍♂️,@firstnamelastname4086,2025-11-29T20:14:54Z,7
QUOX4uWZIMY,UgwkVLc8F7uq99AsSDt4AaABAg,UgwkVLc8F7uq99AsSDt4AaABAg.AQ76w3ucSbDAQ7CCWlYhy5,Like Arne Slot! 🥱🤗,@EmojiMan-r8s,2025-11-29T19:04:41Z,0
QUOX4uWZIMY,UgzGHML2YmftffqCKr54AaABAg,UgzGHML2YmftffqCKr54AaABAg.AQ76nxKwFmnAQ7VISzY3gL,Always believed in his return to form.,@dragonfx310,2025-11-29T21:51:31Z,1
QUOX4uWZIMY,UgzGHML2YmftffqCKr54AaABAg,UgzGHML2YmftffqCKr54AaABAg.AQ76nxKwFmnAQ8d6q45nLj,"Simmer down, yall played Leeds…",@klaussp8008,2025-11-30T08:27:49Z,0
QUOX4uWZIMY,UgxsRHFMAsQ0oC59XP14AaABAg,UgxsRHFMAsQ0oC59XP14AaABAg.AQ76X2_WLYQAQ77ehaYaQQ,Yep. Both players were drunk,@drakediamond6027,2025-11-29T18:24:58Z,27
QUOX4uWZIMY,UgxsRHFMAsQ0oC59XP14AaABAg,UgxsRHFMAsQ0oC59XP14AaABAg.AQ76X2_WLYQAQ79OTF3X27,Our defenders are idiots.,@MercwtmMCFC,2025-11-29T18:40:06Z,13
QUOX4uWZIMY,UgxsRHFMAsQ0oC59XP14AaABAg,UgxsRHFMAsQ0oC59XP14AaABAg.AQ76X2_WLYQAQ7EfVLKd-l,wtf is that username,@skelenize,2025-11-29T19:26:15Z,22
QUOX4uWZIMY,UgxsRHFMAsQ0oC59XP14AaABAg,UgxsRHFMAsQ0oC59XP14AaABAg.AQ76X2_WLYQAQ7FyZUSdZi,@skelenizebased,@trollwaffle,2025-11-29T19:37:35Z,6
QUOX4uWZIMY,UgxsRHFMAsQ0oC59XP14AaABAg,UgxsRHFMAsQ0oC59XP14AaABAg.AQ76X2_WLYQAQ7QI-PV86r,Yeah of you didn't play Gvardiol 😂,@kypl1910,2025-11-29T21:07:46Z,0
QUOX4uWZIMY,UgxexejW-al9RejkIS54AaABAg,UgxexejW-al9RejkIS54AaABAg.AQ76CbeVggQAQ79Mpo5YhE,"LMAO, “let alone the UCL at this rate”. We’d be lucky to get past the Round of 16, if we continue to play like this, let alone make qualification without dropping to the playoffs.",@MercwtmMCFC,2025-11-29T18:39:52Z,3
QUOX4uWZIMY,UgxexejW-al9RejkIS54AaABAg,UgxexejW-al9RejkIS54AaABAg.AQ76CbeVggQAQ79QckPMvW,B team against leverkusen says they don't even want ucl. Makes me mad,@austin33785,2025-11-29T18:40:23Z,7
QUOX4uWZIMY,UgxexejW-al9RejkIS54AaABAg,UgxexejW-al9RejkIS54AaABAg.AQ76CbeVggQAQ7AovF5j_X,I agree they have the quality of players to win they just have to make it click,@MarcoEpps-s4n,2025-11-29T18:52:35Z,0
QUOX4uWZIMY,UgxexejW-al9RejkIS54AaABAg,UgxexejW-al9RejkIS54AaABAg.AQ76CbeVggQAQ7ko2tGiRT,"@MercwtmMCFC people at the start of the season were right, this city team is nowhere near worthy of ucl and premier league, as they said the squad needs to adapt",@bonecrushergaming8699,2025-11-30T00:15:47Z,0
QUOX4uWZIMY,UgyMvxCnHQf4QEOjdYp4AaABAg,UgyMvxCnHQf4QEOjdYp4AaABAg.AQ76CHtdCuvAQ77BZlboPT,Key word being win,@LeominsterFC,2025-11-29T18:20:52Z,1
QUOX4uWZIMY,UgyMvxCnHQf4QEOjdYp4AaABAg,UgyMvxCnHQf4QEOjdYp4AaABAg.AQ76CHtdCuvAQ77ucITI7E,Can't believe City are only 4 pts behind Arsenal.,@HhhZzz-m8i,2025-11-29T18:27:09Z,0
QUOX4uWZIMY,UgyMvxCnHQf4QEOjdYp4AaABAg,UgyMvxCnHQf4QEOjdYp4AaABAg.AQ76CHtdCuvAQ79ZS6jaWI,Agreed,@MercwtmMCFC,2025-11-29T18:41:36Z,0
QUOX4uWZIMY,UgyMvxCnHQf4QEOjdYp4AaABAg,UgyMvxCnHQf4QEOjdYp4AaABAg.AQ76CHtdCuvAQ79_oMfZfx,"⁠​⁠@LeominsterFCI don’t care, if we win if it’s not convincing. We should’ve lost this game. It was pathetic to watch.",@MercwtmMCFC,2025-11-29T18:41:47Z,0
QUOX4uWZIMY,UgyMvxCnHQf4QEOjdYp4AaABAg,UgyMvxCnHQf4QEOjdYp4AaABAg.AQ76CHtdCuvAQ7AaN2pNsy,@MercwtmMCFCYeah newsflash that’s the life of a football fan. Had you been supporting your club longer than their decade of dominance you’d have some perspective. You don’t just get to dominate every match 4-0 and walk the title every year.,@LeominsterFC,2025-11-29T18:50:36Z,0
QUOX4uWZIMY,UgwY4lv_W-zmIUJCVLx4AaABAg,UgwY4lv_W-zmIUJCVLx4AaABAg.AQ764P6vVHwAQ77m2K_sDQ,Definitely Citeh will start rolling soon and Arsenal will falter like the past few seasons,@belalosmani7568,2025-11-29T18:25:59Z,0
QUOX4uWZIMY,UgwZaNGm-w6w0oGoIy54AaABAg,UgwZaNGm-w6w0oGoIy54AaABAg.AQ75v-dToetAQ7Tm-kxKAl,Núñez was determined to make Leeds score,@noXpityXforXaXcoward,2025-11-29T21:38:12Z,32
QUOX4uWZIMY,UgwZaNGm-w6w0oGoIy54AaABAg,UgwZaNGm-w6w0oGoIy54AaABAg.AQ75v-dToetAQ7WyPoo5Cf,@noXpityXforXaXcoward Yes.,@johnrushingvt,2025-11-29T22:06:07Z,0
QUOX4uWZIMY,UgwZaNGm-w6w0oGoIy54AaABAg,UgwZaNGm-w6w0oGoIy54AaABAg.AQ75v-dToetAQ7j8NMRyMa,Almost sold my parlay,@KingJonathan21,2025-11-30T00:01:12Z,0
QUOX4uWZIMY,UgwZaNGm-w6w0oGoIy54AaABAg,UgwZaNGm-w6w0oGoIy54AaABAg.AQ75v-dToetAQ7ua9GwHN9,There's something TOTALLY WRONG with the MC defense lineup... Can't believe HOW many times they lost 2 or even 3 pts in the easy winnable games 🤦‍♂️,@Fraud-2020,2025-11-30T01:41:15Z,3
QUOX4uWZIMY,UgwZaNGm-w6w0oGoIy54AaABAg,UgwZaNGm-w6w0oGoIy54AaABAg.AQ75v-dToetAQ80weEX-ia,"This reminded me of bad days last year. it is all mental. I m now starting to think that the gamble with Leverkusen was not accidental. Something else, more important, happened within the team after the Newcastle loss.",@FG-yh9oq,2025-11-30T02:45:30Z,0
