video_id,comment_id,reply_id,reply_content,author,published_at,like_count
au2MTlth520,UgxLN7cQk3IxoF7j1JR4AaABAg,UgxLN7cQk3IxoF7j1JR4AaABAg.AOTsImMT4iLAOfoH4Be2xl,"Ya aprendió suficiente, ahora le toca educar",@arveja98,2025-10-24T21:56:43Z,0
au2MTlth520,UgxSvSrie5VEPCbp28l4AaABAg,UgxSvSrie5VEPCbp28l4AaABAg.AOTsINgNqSEAOUP_uXRNCf,😂😂😂,@garuyt5717,2025-10-20T02:21:21Z,0
au2MTlth520,UgwjAo9biGLgOK9YQHd4AaABAg,UgwjAo9biGLgOK9YQHd4AaABAg.AOTrt9q1ScyAOTrw0bbBor,WTF esto es literal imposible,@Gamer114-c8t,2025-10-19T21:18:32Z,0
au2MTlth520,UgxL71KESVzBTUbYzd94AaABAg,UgxL71KESVzBTUbYzd94AaABAg.AOTrVsi7rXDAOU65hFlJR-,"Según tu teoría, si un partido va 0-0 y un uno de los dos mete un gol, quien lo hace lleva ventaja?  🤣",@valluno2000,2025-10-19T23:31:04Z,0
au2MTlth520,UgxL71KESVzBTUbYzd94AaABAg,UgxL71KESVzBTUbYzd94AaABAg.AOTrVsi7rXDAOV5PxqADva,​@valluno2000El arbitro,@willyrosenkrantz8037,2025-10-20T08:44:20Z,0
au2MTlth520,UgxL71KESVzBTUbYzd94AaABAg,UgxL71KESVzBTUbYzd94AaABAg.AOTrVsi7rXDAOV5WlFNvWL,​@valluno2000El arbitro,@willyrosenkrantz8037,2025-10-20T08:45:16Z,0
au2MTlth520,UgzcdHzUWWsWGTwcKO94AaABAg,UgzcdHzUWWsWGTwcKO94AaABAg.AOTr1ROFGbKAOUBZKTMOZ8,🤣🤣🤣🤣🤣🤣,@andresguzman5689,2025-10-20T00:18:48Z,0
au2MTlth520,UgwlAvzRzCv1e8izSox4AaABAg,UgwlAvzRzCv1e8izSox4AaABAg.AOToicLDx7tAOVyz4QNmIb,JAJAJAJA estos colombianos son un chiste completo!!,@mykheherm1248,2025-10-20T16:58:36Z,0
au2MTlth520,UgzOP8fqVWrmpx_AbGR4AaABAg,UgzOP8fqVWrmpx_AbGR4AaABAg.AOToa5P3e1_AOUKfH5wGeJ,cagadon historico,@hectorgiovannyrodriguezrod2080,2025-10-20T01:38:23Z,14
au2MTlth520,UgzOP8fqVWrmpx_AbGR4AaABAg,UgzOP8fqVWrmpx_AbGR4AaABAg.AOToa5P3e1_AOUKhD5FFlC,"No estaba en los planes del  DT así de simple y aún no termina la temporada para sacar conclusiones 
👍",@magnusrosen378,2025-10-20T01:38:39Z,0
au2MTlth520,UgzOP8fqVWrmpx_AbGR4AaABAg,UgzOP8fqVWrmpx_AbGR4AaABAg.AOToa5P3e1_AOUPGd8fwqc,​@magnusrosen378ekitike wirtz y frimpong no rindieron ni la mitad q lucho,@PosCasBarato,2025-10-20T02:18:35Z,7
